layer_index,layer_name,representation_kind,left_member_id,right_member_id,left_rank,right_rank,cka,cka_grouped_ci95_lower,cka_grouped_ci95_upper,outlier_trimmed_cka,bootstrap_group,probe_rows
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.404,2,13,0.9167250666949065,0.918747261321841,0.9603757370149076,0.9270588352937564,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.274,2,14,0.9307950906926242,0.9284606110282485,0.9668955396189876,0.9367512568980441,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.240,2,15,0.8836292451371156,0.8698133780730368,0.9445828265037924,0.8631527396135896,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.417,2,16,0.9574166965471297,0.9422566137720544,0.9797036329084825,0.9573412375895385,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.494,2,17,0.9235349970212987,0.9182796526224721,0.9647946396532721,0.9290950181790218,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.260,2,18,0.9065399469201655,0.8989381376891857,0.9581512586719634,0.9054422624897454,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.434,2,19,0.9373519085620182,0.9323451810320245,0.9728471468940227,0.9377195544010613,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.460,2,20,0.8791224544691233,0.8619457859653274,0.9480902398167457,0.8640103279900349,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.402,2,21,0.9067035870800828,0.8927441609665565,0.9591898321816242,0.8863890666438785,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.279,2,22,0.9229784645417989,0.9217650781935577,0.9616349065861715,0.904953479850548,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.353,2,23,0.9292942035465118,0.9101444361057244,0.9690153513274467,0.9279589554326149,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.175,2,24,0.9459459818247931,0.9283120844546009,0.9757294435046379,0.945098481460027,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.277,2,25,0.9236897025804027,0.9124301569213611,0.962584779109956,0.9156383989559067,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.463,2,26,0.9709165624576346,0.9655819130795146,0.9853618972263739,0.9666776539413473,equilibrium_files,64
