left_member_id,right_member_id,distance
2864601_0.405,2864601_0.250,1.5457912108632617
2864601_0.405,2864601_0.247,1.2535735785853719
2864601_0.405,2864601_0.382,3.606400182469196
2864601_0.405,2864601_0.307,1.2484183858278053
2864601_0.405,2864601_0.339,1.4752487961947358
2864601_0.405,2864601_0.426,1.861714492855079
2864601_0.405,2864601_0.379,1.2250242498125612
2864601_0.398,2864601_0.358,1.2970664527933489
2864601_0.398,2864601_0.242,1.4209929366444007
2864601_0.398,2864601_0.490,1.2912000497816636
2864601_0.398,2864601_0.263,1.2050168742852199
2864601_0.398,2864601_0.211,1.515964097826871
2864601_0.398,2864601_0.292,2.4826184177979216
2864601_0.398,2864601_0.276,1.3026582055631335
2864601_0.398,2864601_0.427,1.3507442618512957
2864601_0.398,2864601_0.461,1.304164389698885
2864601_0.398,2864601_0.471,1.368132589850327
2864601_0.398,2864601_0.440,1.1907972277023668
2864601_0.398,2864601_0.457,1.373670718162624
2864601_0.398,2864601_0.400,1.282622853392646
2864601_0.398,2864601_0.385,2.767875381304025
2864601_0.398,2864601_0.350,1.3908673567558147
2864601_0.398,2864601_0.416,1.3739997660162508
2864601_0.398,2864601_0.342,1.209224564811175
2864601_0.398,2864601_0.359,1.1241950638235911
2864601_0.398,2864601_0.475,1.4145881439363683
2864601_0.398,2864601_0.462,4.283502657062334
2864601_0.398,2864601_0.268,3.6217889197558155
2864601_0.398,2864601_0.262,1.183738147189596
2864601_0.398,2864601_0.485,1.3087609388846833
2864601_0.398,2864601_0.473,1.2750409364818933
2864601_0.398,2864601_0.189,2.1598853883375453
2864601_0.398,2864601_0.395,1.2678378621594752
2864601_0.398,2864601_0.237,1.4128987298992035
2864601_0.398,2864601_0.372,1.346873741240213
2864601_0.398,2864601_0.472,1.2922145157007712
2864601_0.398,2864601_0.436,1.909978775688047
2864601_0.398,2864601_0.454,1.5571493549206854
2864601_0.398,2864601_0.377,1.3950696275392154
2864601_0.398,2864601_0.212,1.910727059817761
2864601_0.398,2864601_0.123,1.2688167617103019
2864601_0.398,2864601_0.288,1.257805014685883
2864601_0.398,2864601_0.349,1.2432080480933552
2864601_0.398,2864601_0.510,1.1833810408046301
2864601_0.398,2864601_0.376,1.1880156855945112
2864601_0.398,2864601_0.305,1.519999581170581
2864601_0.398,2864601_0.496,1.2972362744129762
2864601_0.398,2864601_0.261,1.2846418257157397
2864601_0.398,2864601_0.252,1.1920242312849134
2864601_0.398,2864601_0.208,1.1752995111206537
2864601_0.398,2864601_0.230,1.198104459614775
2864601_0.398,2864601_0.452,1.4300914447557747
2864601_0.398,2864601_0.498,1.38658788597156
2864601_0.398,2864601_0.271,1.2075279460696835
2864601_0.398,2864601_0.450,3.521105936892255
2864601_0.398,2864601_0.46,1.1604496022836412
2864601_0.398,2864601_0.308,1.3443517392781072
2864601_0.398,2864601_0.163,1.374243162473389
2864601_0.398,2864601_0.246,1.449194254954376
2864601_0.398,2864601_0.438,1.1971873754632474
2864601_0.398,2864601_0.362,1.1892485307761127
2864601_0.398,2864601_0.136,1.4172818947293846
2864601_0.398,2864601_0.250,1.3927182874312685
2864601_0.398,2864601_0.247,1.3756791076991046
2864601_0.398,2864601_0.382,3.7490676592257404
2864601_0.398,2864601_0.307,1.3887583233503265
2864601_0.398,2864601_0.339,1.7604831842208502
2864601_0.398,2864601_0.426,2.0606483834941867
2864601_0.398,2864601_0.379,1.2793817301048684
2864601_0.358,2864601_0.242,1.1288289279276027
2864601_0.358,2864601_0.490,1.0833985582873433
2864601_0.358,2864601_0.263,1.0244640780030685
2864601_0.358,2864601_0.211,1.1182294486817081
2864601_0.358,2864601_0.292,2.3842150029995484
2864601_0.358,2864601_0.276,1.0433104211913065
2864601_0.358,2864601_0.427,1.031457220850042
2864601_0.358,2864601_0.461,1.0048062843357932
2864601_0.358,2864601_0.471,1.162424318064946
2864601_0.358,2864601_0.440,1.4149130603124462
2864601_0.358,2864601_0.457,1.0239357959999844
2864601_0.358,2864601_0.400,1.0938204386894526
2864601_0.358,2864601_0.385,2.616457996128036
2864601_0.358,2864601_0.350,1.0334268833317417
2864601_0.358,2864601_0.416,1.6502358877444936
2864601_0.358,2864601_0.342,1.037903512204104
2864601_0.358,2864601_0.359,0.9451661304137187
2864601_0.358,2864601_0.475,1.133220089479925
2864601_0.358,2864601_0.462,4.7539980276794225
2864601_0.358,2864601_0.268,3.4868094143663217
2864601_0.358,2864601_0.262,1.0567686621027248
2864601_0.358,2864601_0.485,1.5471973188767925
2864601_0.358,2864601_0.473,1.2715196036269247
2864601_0.358,2864601_0.189,1.9495989272588872
2864601_0.358,2864601_0.395,1.56166904466802
2864601_0.358,2864601_0.237,1.254215813767686
2864601_0.358,2864601_0.372,1.1764693889746682
2864601_0.358,2864601_0.472,1.0888032135345818
2864601_0.358,2864601_0.436,1.6445431285805998
2864601_0.358,2864601_0.454,1.2091458141308806
2864601_0.358,2864601_0.377,1.1202094633461461
2864601_0.358,2864601_0.212,1.743859379745505
2864601_0.358,2864601_0.123,1.171726640022382
2864601_0.358,2864601_0.288,1.1382513206265361
2864601_0.358,2864601_0.349,1.0445239931214416
2864601_0.358,2864601_0.510,1.1794626255116527
2864601_0.358,2864601_0.376,1.080938941165115
2864601_0.358,2864601_0.305,1.330914536932997
2864601_0.358,2864601_0.496,1.0942745814573065
2864601_0.358,2864601_0.261,1.031259911286475
2864601_0.358,2864601_0.252,1.2300610545168988
2864601_0.358,2864601_0.208,1.220737456019698
2864601_0.358,2864601_0.230,1.0828707975030436
2864601_0.358,2864601_0.452,1.1791419679413806
2864601_0.358,2864601_0.498,0.9771203646043405
2864601_0.358,2864601_0.271,1.3467679308667981
2864601_0.358,2864601_0.450,3.613522791743299
2864601_0.358,2864601_0.46,1.1135718900180522
2864601_0.358,2864601_0.308,1.1423174501365603
2864601_0.358,2864601_0.163,1.1444635226239523
2864601_0.358,2864601_0.246,1.081354309237372
2864601_0.358,2864601_0.438,1.1185706286188952
2864601_0.358,2864601_0.362,1.1947080054102877
2864601_0.358,2864601_0.136,1.1780139901324287
2864601_0.358,2864601_0.250,1.2879448129099638
2864601_0.358,2864601_0.247,1.1912629458508563
2864601_0.358,2864601_0.382,3.6960021798152685
2864601_0.358,2864601_0.307,1.0868637396979919
2864601_0.358,2864601_0.339,1.401688374594558
2864601_0.358,2864601_0.426,1.849692046919654
2864601_0.358,2864601_0.379,1.10051080704866
2864601_0.242,2864601_0.490,1.0034638989528601
2864601_0.242,2864601_0.263,1.0071554864519505
2864601_0.242,2864601_0.211,1.115222542500518
2864601_0.242,2864601_0.292,2.3555791230107928
2864601_0.242,2864601_0.276,0.9245069960980606
2864601_0.242,2864601_0.427,1.0669624522545615
2864601_0.242,2864601_0.461,1.0057726989953715
2864601_0.242,2864601_0.471,0.9013361106907675
2864601_0.242,2864601_0.440,1.5164562670138297
2864601_0.242,2864601_0.457,1.0007251942686537
2864601_0.242,2864601_0.400,0.964731866809816
2864601_0.242,2864601_0.385,2.6745513087859454
2864601_0.242,2864601_0.350,0.8709620606120669
2864601_0.242,2864601_0.416,1.9629305109521602
2864601_0.242,2864601_0.342,1.0868960561761947
2864601_0.242,2864601_0.359,1.0152464386837052
2864601_0.242,2864601_0.475,1.04775373325806
2864601_0.242,2864601_0.462,4.940096928939507
2864601_0.242,2864601_0.268,3.4706679894575507
2864601_0.242,2864601_0.262,1.1248705992452535
2864601_0.242,2864601_0.485,1.6110715404007003
2864601_0.242,2864601_0.473,1.2187059806750111
2864601_0.242,2864601_0.189,1.8701582204748557
2864601_0.242,2864601_0.395,1.6199291602881882
2864601_0.242,2864601_0.237,1.2842517933190363
2864601_0.242,2864601_0.372,1.0215262584833529
2864601_0.242,2864601_0.472,1.0401857850267417
2864601_0.242,2864601_0.436,1.847818254999108
2864601_0.242,2864601_0.454,1.192699958055761
2864601_0.242,2864601_0.377,1.0298239265170832
2864601_0.242,2864601_0.212,1.6949525833900463
2864601_0.242,2864601_0.123,1.231397457865433
2864601_0.242,2864601_0.288,1.148916507541518
2864601_0.242,2864601_0.349,1.0239578985893711
2864601_0.242,2864601_0.510,1.046612754158404
2864601_0.242,2864601_0.376,1.2000319391552294
2864601_0.242,2864601_0.305,1.1304313401843595
2864601_0.242,2864601_0.496,1.135109177679394
2864601_0.242,2864601_0.261,1.1432598188113459
2864601_0.242,2864601_0.252,1.1414912968714541
2864601_0.242,2864601_0.208,1.1370207149199854
2864601_0.242,2864601_0.230,1.0263102489041072
2864601_0.242,2864601_0.452,0.9349806056025348
2864601_0.242,2864601_0.498,1.0484339000783722
2864601_0.242,2864601_0.271,1.4050960633788507
2864601_0.242,2864601_0.450,3.6426279267037347
2864601_0.242,2864601_0.46,1.1647142973325921
2864601_0.242,2864601_0.308,1.0263937209577219
2864601_0.242,2864601_0.163,1.0673639710482876
2864601_0.242,2864601_0.246,1.093988794160476
2864601_0.242,2864601_0.438,1.0534192982386028
2864601_0.242,2864601_0.362,1.0514452027242505
2864601_0.242,2864601_0.136,1.1969298098045211
2864601_0.242,2864601_0.250,1.2940395821820487
2864601_0.242,2864601_0.247,0.9768623811771372
2864601_0.242,2864601_0.382,3.721804730648064
2864601_0.242,2864601_0.307,0.9171909865653699
2864601_0.242,2864601_0.339,1.5257863108776073
2864601_0.242,2864601_0.426,1.8896944604844137
2864601_0.242,2864601_0.379,1.371270782884451
2864601_0.490,2864601_0.263,0.9120632633727008
2864601_0.490,2864601_0.211,1.0477440203769621
2864601_0.490,2864601_0.292,2.3556908035485766
2864601_0.490,2864601_0.276,0.9708130482773795
2864601_0.490,2864601_0.427,0.9676182658806316
2864601_0.490,2864601_0.461,0.9549799783329105
2864601_0.490,2864601_0.471,0.9938756183450872
2864601_0.490,2864601_0.440,1.4336915746378147
2864601_0.490,2864601_0.457,0.8690963491126713
2864601_0.490,2864601_0.400,0.9082839725258905
2864601_0.490,2864601_0.385,2.627878232045326
2864601_0.490,2864601_0.350,0.9472482782512229
2864601_0.490,2864601_0.416,1.7874875346529548
2864601_0.490,2864601_0.342,0.8746833336425125
2864601_0.490,2864601_0.359,0.9790615104917066
2864601_0.490,2864601_0.475,0.9979535997926965
2864601_0.490,2864601_0.462,4.922615589631492
2864601_0.490,2864601_0.268,3.383958534194756
2864601_0.490,2864601_0.262,1.005956043494246
2864601_0.490,2864601_0.485,1.4813490136929868
2864601_0.490,2864601_0.473,1.0186984895760756
2864601_0.490,2864601_0.189,1.9208540964832674
2864601_0.490,2864601_0.395,1.5238376607362087
2864601_0.490,2864601_0.237,1.1326785823086023
2864601_0.490,2864601_0.372,1.0061731121040902
2864601_0.490,2864601_0.472,0.9659876994104346
2864601_0.490,2864601_0.436,1.7746272255091409
2864601_0.490,2864601_0.454,1.0435743047699613
2864601_0.490,2864601_0.377,0.8563760920098652
2864601_0.490,2864601_0.212,1.6808050837139399
2864601_0.490,2864601_0.123,0.967756330940513
2864601_0.490,2864601_0.288,1.0147416676273004
2864601_0.490,2864601_0.349,0.8268225256183864
2864601_0.490,2864601_0.510,1.1731391952570172
2864601_0.490,2864601_0.376,1.003212979174383
2864601_0.490,2864601_0.305,1.1881599917192784
2864601_0.490,2864601_0.496,1.052722236600985
2864601_0.490,2864601_0.261,0.9436472556869989
2864601_0.490,2864601_0.252,1.1648524692983742
2864601_0.490,2864601_0.208,1.046980145135754
2864601_0.490,2864601_0.230,0.8848974827109729
2864601_0.490,2864601_0.452,0.984689560972588
2864601_0.490,2864601_0.498,0.9717863931556106
2864601_0.490,2864601_0.271,1.2723346541939637
2864601_0.490,2864601_0.450,3.5906222176751807
2864601_0.490,2864601_0.46,1.0559122011915851
2864601_0.490,2864601_0.308,0.8396664414683447
2864601_0.490,2864601_0.163,1.0244554551533083
2864601_0.490,2864601_0.246,1.005062641589995
2864601_0.490,2864601_0.438,0.9439855725655264
2864601_0.490,2864601_0.362,1.0795736086902623
2864601_0.490,2864601_0.136,1.0967102139669893
2864601_0.490,2864601_0.250,1.2395887876008127
2864601_0.490,2864601_0.247,0.8518476313706397
2864601_0.490,2864601_0.382,3.679122185123972
2864601_0.490,2864601_0.307,1.0316678830066435
2864601_0.490,2864601_0.339,1.435881120596516
2864601_0.490,2864601_0.426,1.761969797212583
2864601_0.490,2864601_0.379,1.255831274730452
2864601_0.263,2864601_0.211,1.1334966342147992
2864601_0.263,2864601_0.292,2.3475804400196316
2864601_0.263,2864601_0.276,0.9742689203720647
2864601_0.263,2864601_0.427,0.9274870320038603
2864601_0.263,2864601_0.461,0.99880304402444
2864601_0.263,2864601_0.471,0.9752736430457233
2864601_0.263,2864601_0.440,1.3438725045539968
2864601_0.263,2864601_0.457,0.9543634804140264
2864601_0.263,2864601_0.400,0.9786643204433894
2864601_0.263,2864601_0.385,2.623771186991186
2864601_0.263,2864601_0.350,1.0003816235019267
2864601_0.263,2864601_0.416,1.6429620402226295
2864601_0.263,2864601_0.342,0.9883950365922483
2864601_0.263,2864601_0.359,0.9388587188540426
2864601_0.263,2864601_0.475,1.062822583431762
2864601_0.263,2864601_0.462,4.743410203973314
2864601_0.263,2864601_0.268,3.448673964870974
2864601_0.263,2864601_0.262,0.9197505800697264
2864601_0.263,2864601_0.485,1.3622214450799763
2864601_0.263,2864601_0.473,1.049617133758769
2864601_0.263,2864601_0.189,1.925186369909949
2864601_0.263,2864601_0.395,1.454099875034337
2864601_0.263,2864601_0.237,1.105196454515738
2864601_0.263,2864601_0.372,0.9823187547773194
2864601_0.263,2864601_0.472,1.0714187425333113
2864601_0.263,2864601_0.436,1.7487733795904694
2864601_0.263,2864601_0.454,1.111454269129332
2864601_0.263,2864601_0.377,1.0508162513263846
2864601_0.263,2864601_0.212,1.6862603142952228
2864601_0.263,2864601_0.123,1.0303261982145153
2864601_0.263,2864601_0.288,1.0035371106678093
2864601_0.263,2864601_0.349,0.9296388959819839
2864601_0.263,2864601_0.510,1.1151460964264208
2864601_0.263,2864601_0.376,0.9655386657160425
2864601_0.263,2864601_0.305,1.1461080905634036
2864601_0.263,2864601_0.496,1.0268088703625697
2864601_0.263,2864601_0.261,0.9666675615092438
2864601_0.263,2864601_0.252,1.1205206199794995
2864601_0.263,2864601_0.208,0.985250950391737
2864601_0.263,2864601_0.230,0.9105795515708268
2864601_0.263,2864601_0.452,1.1201590128585748
2864601_0.263,2864601_0.498,1.0620281769728723
2864601_0.263,2864601_0.271,1.1813013574276117
2864601_0.263,2864601_0.450,3.5477502022092557
2864601_0.263,2864601_0.46,1.035706048609644
2864601_0.263,2864601_0.308,1.0074628277583648
2864601_0.263,2864601_0.163,1.0193353848238718
2864601_0.263,2864601_0.246,1.0464589331468055
2864601_0.263,2864601_0.438,0.9656600530379057
2864601_0.263,2864601_0.362,0.99264516673748
2864601_0.263,2864601_0.136,1.1397376073930487
2864601_0.263,2864601_0.250,1.1929313093232652
2864601_0.263,2864601_0.247,0.9523398582584554
2864601_0.263,2864601_0.382,3.677758145912491
2864601_0.263,2864601_0.307,0.9807582891758667
2864601_0.263,2864601_0.339,1.449080096264852
2864601_0.263,2864601_0.426,1.8594879175249417
2864601_0.263,2864601_0.379,1.106354090150603
2864601_0.211,2864601_0.292,2.2189682923195795
2864601_0.211,2864601_0.276,1.0912800938881047
2864601_0.211,2864601_0.427,1.0022405098772873
2864601_0.211,2864601_0.461,0.9782578413147668
2864601_0.211,2864601_0.471,1.0751331656567833
2864601_0.211,2864601_0.440,1.3962762067712289
2864601_0.211,2864601_0.457,0.9452294510619622
2864601_0.211,2864601_0.400,1.104280004242017
2864601_0.211,2864601_0.385,2.428795018130647
2864601_0.211,2864601_0.350,0.8660535489726092
2864601_0.211,2864601_0.416,1.83885628325512
2864601_0.211,2864601_0.342,1.2025028098206647
2864601_0.211,2864601_0.359,1.0536280547278172
2864601_0.211,2864601_0.475,1.0049758444859944
2864601_0.211,2864601_0.462,4.8876726485080555
2864601_0.211,2864601_0.268,3.2730511423138027
2864601_0.211,2864601_0.262,1.1125886075371758
2864601_0.211,2864601_0.485,1.555387748644478
2864601_0.211,2864601_0.473,1.3630370720717817
2864601_0.211,2864601_0.189,1.6786504597120453
2864601_0.211,2864601_0.395,1.406112141209956
2864601_0.211,2864601_0.237,1.2880839202838408
2864601_0.211,2864601_0.372,1.1942992642669854
2864601_0.211,2864601_0.472,1.0943274320409857
2864601_0.211,2864601_0.436,1.9981101978959186
2864601_0.211,2864601_0.454,1.176819934496475
2864601_0.211,2864601_0.377,1.0203363247878954
2864601_0.211,2864601_0.212,1.5787589929852808
2864601_0.211,2864601_0.123,1.225028077276585
2864601_0.211,2864601_0.288,1.3226393217758607
2864601_0.211,2864601_0.349,1.0170065252343035
2864601_0.211,2864601_0.510,1.259482441121326
2864601_0.211,2864601_0.376,1.2523568797940605
2864601_0.211,2864601_0.305,1.4394579866836839
2864601_0.211,2864601_0.496,1.1367979927637242
2864601_0.211,2864601_0.261,1.2142688031340672
2864601_0.211,2864601_0.252,1.3648781046803644
2864601_0.211,2864601_0.208,1.0946631132471945
2864601_0.211,2864601_0.230,1.1273272004617705
2864601_0.211,2864601_0.452,1.0453444651893866
2864601_0.211,2864601_0.498,1.1137436447684577
2864601_0.211,2864601_0.271,1.6476387907247108
2864601_0.211,2864601_0.450,3.429778897872004
2864601_0.211,2864601_0.46,1.1351498130883193
2864601_0.211,2864601_0.308,1.1608077246443498
2864601_0.211,2864601_0.163,1.0080014499094576
2864601_0.211,2864601_0.246,1.0568600294105581
2864601_0.211,2864601_0.438,1.109173781503406
2864601_0.211,2864601_0.362,1.1369803351727472
2864601_0.211,2864601_0.136,1.1256383343050982
2864601_0.211,2864601_0.250,1.047727199832682
2864601_0.211,2864601_0.247,1.0284410988727024
2864601_0.211,2864601_0.382,3.437257479376467
2864601_0.211,2864601_0.307,1.0991393014555093
2864601_0.211,2864601_0.339,1.3006605384460934
2864601_0.211,2864601_0.426,1.7165779455698404
2864601_0.211,2864601_0.379,1.426508494178527
2864601_0.292,2864601_0.276,2.361397767450403
2864601_0.292,2864601_0.427,2.3791368082990476
2864601_0.292,2864601_0.461,2.3404198942977033
2864601_0.292,2864601_0.471,2.3969503078581584
2864601_0.292,2864601_0.440,2.647160538573431
2864601_0.292,2864601_0.457,2.3345187902268036
2864601_0.292,2864601_0.400,2.310808787903635
2864601_0.292,2864601_0.385,1.0753803646022422
2864601_0.292,2864601_0.350,2.2721048019678625
2864601_0.292,2864601_0.416,2.807346289562558
2864601_0.292,2864601_0.342,2.3696043357658625
2864601_0.292,2864601_0.359,2.3595571450789063
2864601_0.292,2864601_0.475,2.4033943380913336
2864601_0.292,2864601_0.462,5.333678082080159
2864601_0.292,2864601_0.268,1.7186584038738835
2864601_0.292,2864601_0.262,2.423289366621381
2864601_0.292,2864601_0.485,2.6771904721822404
2864601_0.292,2864601_0.473,2.4552379740275008
2864601_0.292,2864601_0.189,1.115444667629375
2864601_0.292,2864601_0.395,2.682619090351987
2864601_0.292,2864601_0.237,2.44258974619787
2864601_0.292,2864601_0.372,2.4146612709242694
2864601_0.292,2864601_0.472,2.3635430065457568
2864601_0.292,2864601_0.436,2.403507330286864
2864601_0.292,2864601_0.454,2.4253093584145593
2864601_0.292,2864601_0.377,2.4092634031665012
2864601_0.292,2864601_0.212,1.1349054387440212
2864601_0.292,2864601_0.123,2.447309332462015
2864601_0.292,2864601_0.288,2.417774943626877
2864601_0.292,2864601_0.349,2.31403255284215
2864601_0.292,2864601_0.510,2.432796939534012
2864601_0.292,2864601_0.376,2.4022600120721944
2864601_0.292,2864601_0.305,2.3738323676061226
2864601_0.292,2864601_0.496,2.4046382836377216
2864601_0.292,2864601_0.261,2.382056632016261
2864601_0.292,2864601_0.252,2.409519883438366
