member_id,stratifier,level,n,r2,mse,bias,residual_q01,residual_q05,residual_q25,residual_q50,residual_q75,residual_q95,residual_q99
2864601_0.460,stability,unstable,6615.0,0.9690081193820972,0.09316137373229053,-0.02478611232859022,-0.8821120929718017,-0.45861048698425294,-0.14942167326807976,-0.023073434829711914,0.10834050178527832,0.39625518023967676,0.8168058854341498
2864601_0.460,flux_regime,high_flux,2205.0,0.8979228610655919,0.07320578298670337,-0.04550325854294965,-0.937398509979248,-0.41321096420288084,-0.13025569915771484,-0.028451919555664062,0.06640434265136719,0.2728893756866455,0.6147719573974613
2864601_0.460,flux_regime,low_flux,2205.0,0.7416836009606451,0.13918396455033735,0.0035228574051771972,-0.9929935467243195,-0.5528128445148468,-0.18640512228012085,-0.0031609535217285156,0.18978452682495117,0.5733071029186242,0.9972898507118231
2864601_0.460,flux_regime,medium_flux,2205.0,0.706229305197693,0.06709437365983083,-0.0323779358479982,-0.7194356870651245,-0.3780009031295776,-0.13895940780639648,-0.02959465980529785,0.09137523174285889,0.2906487464904776,0.5453550529479981
2864601_0.460,flux_regime,near_threshold,29.0,-123.8097740384749,0.06455021372923202,0.17568957394567028,-0.026714448928833005,-0.004738664627075195,0.033598899841308594,0.10966014862060547,0.327319860458374,0.5358602046966553,0.6173932743072509
2864601_0.460,flux_regime,stable_floor,3141.0,nan,0.029520794179842692,0.029147400242323634,-0.09333553314208984,-0.04487943649291992,-0.008985280990600586,0.002145528793334961,0.015323996543884277,0.13650691509246826,0.7252812385559068
2864601_0.460,a_over_LT_tertile,0,3262.0,0.9156659942920908,0.07718906779196115,0.005796940564664719,-0.8817832289636135,-0.3382223680615425,-0.013704895973205566,0.0012822151184082031,0.020020365715026855,0.38414620086550666,0.8966900867223734
2864601_0.460,a_over_LT_tertile,1,3261.0,0.9684174522679811,0.08823800299491845,-0.009889573817166273,-0.7644050240516662,-0.38518381118774414,-0.11247098445892334,-0.010529756546020508,0.07635143399238586,0.3833293914794922,0.8618352890014652
2864601_0.460,a_over_LT_tertile,2,3262.0,0.9821280012046125,0.052521272548230864,-0.016545944559233118,-0.7101881933212281,-0.3544128894805908,-0.11508810520172119,-0.012565374374389648,0.09245350956916809,0.31078906953334773,0.5765258100628844
2864601_0.460,a_over_Ln_tertile,0,3262.0,0.9771046363952952,0.11071856566279012,-0.010518320517608488,-1.0262163889408111,-0.4670674234628677,-0.08426907658576965,-0.00042629241943359375,0.05483222007751465,0.43757084310054706,0.9256824353337278
2864601_0.460,a_over_Ln_tertile,1,3261.0,0.9860689886970436,0.06399190642857627,-0.00322725016947742,-0.6982344031333924,-0.31766200065612793,-0.08675479888916016,-0.0006706714630126953,0.06472015380859375,0.33721184730529785,0.7291350126266488
2864601_0.460,a_over_Ln_tertile,2,3262.0,0.9912627593433361,0.0432304383508666,-0.006890964720097049,-0.6239921535179019,-0.32348923385143274,-0.08221322298049927,-0.006228804588317871,0.06253507733345032,0.32004326730966565,0.5963759252429008
2864601_0.460,equilibrium_class,0,5033.0,0.9832308375562574,0.08214689634383882,-0.008196784958951207,-0.8264971923828125,-0.39906802177429196,-0.0886693000793457,-0.0005676746368408203,0.06402873992919922,0.38560770750045653,0.8162995433807381
2864601_0.460,equilibrium_class,1,1221.0,0.9826777593006619,0.0845418523619217,0.00532534982922146,-0.7559662342071533,-0.3550865948200226,-0.07180553674697876,4.696846008300781e-05,0.07152104377746582,0.36047840118408203,0.9860646724700903
2864601_0.460,equilibrium_class,2,1253.0,0.9852629094307052,0.06212713426051445,0.0034420488194873925,-0.6187426996231079,-0.293291437625885,-0.07801389694213867,0.0015423297882080078,0.06744670867919922,0.33871553689241396,0.7192181253433231
2864601_0.460,equilibrium_class,3,795.0,0.9881341438772702,0.054646889289527614,-0.01905251178252013,-0.7105703788995743,-0.36680643185973166,-0.08017656207084656,-0.005701541900634766,0.047756314277648926,0.2778784751892087,0.6277621459960928
2864601_0.460,equilibrium_class,4,1483.0,0.9904691878001505,0.04915627155097048,-0.014650792309408977,-0.7170403051376343,-0.31788810491561886,-0.08815121650695801,-0.006727933883666992,0.04882407188415527,0.3082529902458182,0.6929052901268007
2864601_0.460,fixed_pair_split,test,994.0,0.987332535788887,0.06132364251786847,0.005529444302002182,-0.5880783092975617,-0.31688944101333616,-0.0868719220161438,0.0006906986236572266,0.07551425695419312,0.3782144129276272,0.7704114627838118
2864601_0.460,fixed_pair_split,train,7774.0,0.9853543090549646,0.07100054823958726,-0.00968564910190564,-0.8025475913286209,-0.3749800279736519,-0.08520258963108063,-0.001847386360168457,0.058979809284210205,0.3480294778943061,0.7816432452201748
2864601_0.460,fixed_pair_split,validation,1017.0,0.9798438983356035,0.09630805828792799,0.0024452480176626727,-0.7143358755111694,-0.33231363296508787,-0.07904171943664551,-0.00121307373046875,0.0593256950378418,0.3954392671585077,0.8963926434516912
2864601_0.460,equilibrium_in_train,True,9785.0,0.9849967736237305,0.07264785467104093,-0.006879218318657264,-0.786113224029541,-0.36425772309303284,-0.08510398864746094,-0.0015120506286621094,0.06114506721496582,0.3548999309539795,0.80053174495697
2864601_0.402,stability,stable_near_floor,3170.0,-944.0400043594371,0.025030563192151748,0.03221674787133274,-0.05684560775756836,-0.030423665046691886,-0.009023487567901611,0.0022797584533691406,0.017582476139068604,0.1542079806327819,0.7541904282569886
2864601_0.402,stability,unstable,6615.0,0.9691753398927191,0.09265871006118835,-0.009354838869733826,-0.9173097291588783,-0.44418196529150006,-0.13308024406433105,-0.004375934600830078,0.1258794069290161,0.4167633771896361,0.7778242874145483
2864601_0.402,flux_regime,high_flux,2205.0,0.8901396191276665,0.07878762360438471,-0.027543006313631054,-1.0845022487640381,-0.37018551826477053,-0.11397051811218262,-0.007248878479003906,0.0911397933959961,0.3055407524108886,0.5432740211486817
