member_id,unit_id,stratum,concept,rank_correlation_zero_lag,overlap_at_fixed_sparsity,sparsity,best_lag,lag_correlation,partial_rank_correlation,validity_tag,bootstrap_group,bootstrap_recurrence,lag_correlation_ci95_lower,lag_correlation_ci95_upper
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bmag_local_minimum__mean_w9,0.009443397402548747,0.047499999999999994,0.05,15,0.019815243210818286,0.014391697064818612,observed-comparison,equilibrium_files,0.0,-0.0030733431760448368,0.04355270586819653
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bmag_local_minimum__mean_w25,0.017392558082159837,0.05166666666666666,0.05,-28,-0.03716063239973837,-0.03197171100952379,observed-comparison,equilibrium_files,0.0,-0.07718095310971454,0.002435141619392784
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_scale_local_dimensionless,0.023847446270967396,0.051666666666666666,0.05,29,-0.030800182840291315,-0.0020542496193014553,observed-comparison,equilibrium_files,0.0,-0.05513037959542726,-0.00987869763140767
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_scale_local_dimensionless__mean_w9,0.015429120690292586,0.041666666666666664,0.05,30,-0.042235678581318166,-0.017950715598748737,observed-comparison,equilibrium_files,0.0,-0.08062344235219718,-0.008967930480403948
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_scale_local_dimensionless__mean_w25,0.015957287589606243,0.043333333333333335,0.05,24,-0.05147543474425687,-0.03378846476309949,observed-comparison,equilibrium_files,0.0,-0.10689991499265308,-0.00036352614903904665
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25,0.0069222947519831666,0.05500000000000001,0.05,24,0.030963226189628778,0.023578132388926674,observed-comparison,equilibrium_files,0.0,0.0044347007339594745,0.054239519487302
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25__mean_w9,0.01657793356390937,0.0575,0.05,25,0.05756403833438037,0.0482312557546855,observed-comparison,equilibrium_files,0.0,0.015749265255352186,0.09118713145111072
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25__mean_w25,0.04461754112455604,0.07333333333333333,0.05,17,0.094255355353291,0.09296066626062166,observed-comparison,equilibrium_files,0.0,0.03171458077115453,0.1509122901700881
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_compression_w25,0.0042640929164781596,0.059166666666666666,0.05,-47,-0.031838292243370384,-0.031187600990119673,observed-comparison,equilibrium_files,0.0,-0.06358412024723406,-0.003396858636160837
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_compression_w25__mean_w9,0.011601490409236585,0.035,0.05,16,0.04434116324880817,0.043348576794001975,observed-comparison,equilibrium_files,0.0,-0.0023815143344933613,0.08999189968650499
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_compression_w25__mean_w25,0.01784232567695127,0.04833333333333334,0.05,18,0.06779959156936002,0.050460828800890214,observed-comparison,equilibrium_files,0.0,0.005030031987964785,0.13229315567673378
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25,-0.011638503855164736,0.05,0.05,-26,0.03018407748771008,0.03808779889106102,observed-comparison,equilibrium_files,0.0,0.000524099192501589,0.05880309088291853
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25__mean_w9,-0.01639830938716516,0.05,0.05,-28,0.02809243354943706,0.03402289276215131,observed-comparison,equilibrium_files,0.0,-0.012052263142894187,0.06907689984334778
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25__mean_w25,-0.005146809643279967,0.05333333333333334,0.05,-30,0.029493930799163428,0.03261614273011572,observed-comparison,equilibrium_files,0.0,-0.02097386584722516,0.08033969224817418
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p1_Bm1,-0.06427216597077458,0.06333333333333334,0.05,20,-0.24019565666498116,-0.22961660909790313,observed-comparison,equilibrium_files,0.0,-0.27653974718415736,-0.2065542700628264
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p1_Bm1__mean_w9,-0.09413875703246713,0.06916666666666667,0.05,18,-0.3003616055703725,-0.2945908678949252,observed-comparison,equilibrium_files,0.0,-0.3408157783997796,-0.2592084369990905
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p1_Bm1__mean_w25,-0.12206736520878783,0.08666666666666666,0.05,19,-0.3724861025459601,-0.36102766116418994,observed-comparison,equilibrium_files,0.136,-0.41866754809829215,-0.3246875017820271
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p2_Bm1,-0.06292160381385721,0.065,0.05,20,-0.23025394351799114,-0.22767401833909276,observed-comparison,equilibrium_files,0.0,-0.2627925288823476,-0.1989235638071783
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p2_Bm1__mean_w9,-0.09380856682717131,0.06083333333333333,0.05,18,-0.2911120670364213,-0.2930874314490632,observed-comparison,equilibrium_files,0.0,-0.3297634064245922,-0.2502448778801008
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p2_Bm1__mean_w25,-0.1157624181201071,0.0875,0.05,19,-0.3664107446213229,-0.35588113049579295,observed-comparison,equilibrium_files,0.02,-0.41508515282269876,-0.31640284253135476
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p3_Bm1,-0.06241016270383895,0.06416666666666666,0.05,20,-0.2149895395003216,-0.2271171480275648,observed-comparison,equilibrium_files,0.0,-0.24548570823546068,-0.1858403843977372
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p3_Bm1__mean_w9,-0.09283078440605916,0.07083333333333333,0.05,17,-0.27736806414692766,-0.28903207748289234,observed-comparison,equilibrium_files,0.0,-0.3155265343020257,-0.23777158302228604
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p3_Bm1__mean_w25,-0.11098134539968897,0.08833333333333332,0.05,19,-0.35657858913607055,-0.34723258258074574,observed-comparison,equilibrium_files,0.0,-0.4061421959132103,-0.30674896732059476
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p4_Bm1,-0.06227914931320395,0.065,0.05,20,-0.2009049638888584,-0.2266985349322978,observed-comparison,equilibrium_files,0.0,-0.22930664442036996,-0.17327622113068103
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p4_Bm1__mean_w9,-0.09019949095557168,0.07166666666666668,0.05,17,-0.26481111865084195,-0.28503305878822854,observed-comparison,equilibrium_files,0.0,-0.3034966144832167,-0.22781701697514634
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,bad_curvature_compression_p4_Bm1__mean_w25,-0.11030540228373867,0.08916666666666666,0.05,19,-0.34731179159405445,-0.3419237007484022,observed-comparison,equilibrium_files,0.0,-0.39768449438537046,-0.29704688790940714
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,f_Q_integrand_p3_Bm1,-0.05019646061906298,0.07166666666666668,0.05,20,-0.1707187016820056,-0.17531758460483537,observed-comparison,equilibrium_files,0.0,-0.20713850483357543,-0.13325374592097486
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,f_Q_integrand_p3_Bm1__mean_w9,-0.0720795304411487,0.0625,0.05,16,-0.2185635225070151,-0.21408888745739452,observed-comparison,equilibrium_files,0.0,-0.26434606849139,-0.1706315368973012
2864601_0.437,2864601_0.437:u000,stable_or_near_floor,f_Q_integrand_p3_Bm1__mean_w25,-0.11082272266000896,0.07,0.05,18,-0.28156022497127026,-0.269237008743099,observed-comparison,equilibrium_files,0.0,-0.3407259127192693,-0.222499773219478
2864601_0.437,2864601_0.437:u000,unstable,bmag,0.058309987710984466,0.0781578947368421,0.05,20,0.26914259733173396,0.2665313288410645,observed-comparison,equilibrium_files,0.0,0.24577373927527874,0.2959035199619258
2864601_0.437,2864601_0.437:u000,unstable,bmag__mean_w9,0.08074177860124063,0.08868421052631578,0.05,20,0.32085992485932524,0.31383635982270275,observed-comparison,equilibrium_files,0.0,0.297157436578065,0.34827314652231584
2864601_0.437,2864601_0.437:u000,unstable,bmag__mean_w25,0.11045274179489535,0.08947368421052632,0.05,20,0.3731440573394439,0.3664846207306126,observed-comparison,equilibrium_files,0.0,0.34549493385364927,0.4021994098642892
2864601_0.437,2864601_0.437:u000,unstable,inverse_bmag,-0.058309987710984466,0.0781578947368421,0.05,20,-0.269990800373527,-0.2665313288410645,observed-comparison,equilibrium_files,0.0,-0.2970483839175878,-0.24650282306107388
2864601_0.437,2864601_0.437:u000,unstable,inverse_bmag__mean_w9,-0.08111205222443324,0.09105263157894737,0.05,20,-0.3212442702192585,-0.3138283664996058,observed-comparison,equilibrium_files,0.0,-0.34794407621479506,-0.2976305587225272
2864601_0.437,2864601_0.437:u000,unstable,inverse_bmag__mean_w25,-0.11132824152825017,0.09605263157894736,0.05,19,-0.37478558775689774,-0.36749365852889815,observed-comparison,equilibrium_files,0.0,-0.40266703690857253,-0.34563450616928454
2864601_0.437,2864601_0.437:u000,unstable,bad_curvature,-0.06078556423485206,0.06263157894736843,0.05,21,-0.2679358440629745,-0.26590250361050194,observed-comparison,equilibrium_files,0.0,-0.2907819990429398,-0.2467208330335089
2864601_0.437,2864601_0.437:u000,unstable,bad_curvature__mean_w9,-0.09285374672981016,0.0744736842105263,0.05,20,-0.3309683789110803,-0.32793891835352734,observed-comparison,equilibrium_files,0.0,-0.35662167848369647,-0.3051608080502226
2864601_0.437,2864601_0.437:u000,unstable,bad_curvature__mean_w25,-0.12116063898300969,0.08552631578947369,0.05,18,-0.3858671923192146,-0.37810528896322654,observed-comparison,equilibrium_files,0.0,-0.4147384841328033,-0.35783964793365625
2864601_0.437,2864601_0.437:u000,unstable,good_curvature,0.06078556423485206,0.06263157894736843,0.05,21,0.2679358440629745,0.2676644838817282,observed-comparison,equilibrium_files,0.0,0.2467208330335089,0.2907819990429398
2864601_0.437,2864601_0.437:u000,unstable,good_curvature__mean_w9,0.09285374672981016,0.0744736842105263,0.05,20,0.3309683789110803,0.32970089862475355,observed-comparison,equilibrium_files,0.0,0.30516080805022266,0.3566216784836965
2864601_0.437,2864601_0.437:u000,unstable,good_curvature__mean_w25,0.12116063898300969,0.08552631578947369,0.05,18,0.3858671923192146,0.37986726923445274,observed-comparison,equilibrium_files,0.0,0.3578396479336563,0.41473848413280323
2864601_0.437,2864601_0.437:u000,unstable,curvature_drift,-0.07099937860772769,0.08210526315789474,0.05,20,-0.2874443367154103,-0.2806447499728197,observed-comparison,equilibrium_files,0.0,-0.3133269628192629,-0.26347253005395993
2864601_0.437,2864601_0.437:u000,unstable,curvature_drift__mean_w9,-0.09609943574701263,0.08578947368421053,0.05,19,-0.3319540429980482,-0.3205930906185806,observed-comparison,equilibrium_files,0.0,-0.36154394144508484,-0.30435593279888035
2864601_0.437,2864601_0.437:u000,unstable,curvature_drift__mean_w25,-0.12811309865211584,0.09815789473684211,0.05,18,-0.3795585364103737,-0.36727200026604123,observed-comparison,equilibrium_files,0.0,-0.40924248692964516,-0.3485507269569719
2864601_0.437,2864601_0.437:u000,unstable,abs_curvature_drift,0.03363708698680498,0.05263157894736842,0.05,-28,-0.10071853780897147,-0.09668378724826812,observed-comparison,equilibrium_files,0.0,-0.11955055781712617,-0.08171555102040436
2864601_0.437,2864601_0.437:u000,unstable,abs_curvature_drift__mean_w9,0.05131322799979393,0.06973684210526315,0.05,-30,-0.14112010992929844,-0.1371758269772463,observed-comparison,equilibrium_files,0.0,-0.16323459689422062,-0.117294267279438
2864601_0.437,2864601_0.437:u000,unstable,abs_curvature_drift__mean_w25,0.06719952320506223,0.0681578947368421,0.05,-31,-0.1754082991845308,-0.16617036593068749,observed-comparison,equilibrium_files,0.0,-0.20773751534872628,-0.14117575542247116
2864601_0.437,2864601_0.437:u000,unstable,radial_drift_geodesic_curvature,0.13236614901773186,0.0636842105263158,0.05,31,-0.25600025995330683,-0.2406419228741065,observed-comparison,equilibrium_files,0.0,-0.27842962682233474,-0.2347588462005323
2864601_0.437,2864601_0.437:u000,unstable,radial_drift_geodesic_curvature__mean_w9,0.1676438552644946,0.056578947368421055,0.05,33,-0.30441223585481747,-0.2881946759494261,observed-comparison,equilibrium_files,0.0,-0.32952303059757954,-0.2792524021100932
2864601_0.437,2864601_0.437:u000,unstable,radial_drift_geodesic_curvature__mean_w25,0.2064811073565374,0.07394736842105264,0.05,32,-0.35863727437311654,-0.3397910245543796,observed-comparison,equilibrium_files,0.002,-0.3858857456638177,-0.3302717897738339
2864601_0.437,2864601_0.437:u000,unstable,abs_radial_drift_geodesic_curvature,-0.01896117222761395,0.07,0.05,-27,0.11885599061307572,0.11852792570939359,observed-comparison,equilibrium_files,0.0,0.09971305112389324,0.13700613049100072
2864601_0.437,2864601_0.437:u000,unstable,abs_radial_drift_geodesic_curvature__mean_w9,-0.026182851451374084,0.07052631578947369,0.05,-30,0.1523041744047648,0.14955618025687245,observed-comparison,equilibrium_files,0.0,0.12828347991398212,0.17435345973572358
2864601_0.437,2864601_0.437:u000,unstable,abs_radial_drift_geodesic_curvature__mean_w25,-0.03825878845099108,0.07131578947368421,0.05,-28,0.193273659986449,0.18688501710710473,observed-comparison,equilibrium_files,0.0,0.16490986024215992,0.22246177267703293
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x,-0.051103552509356456,0.06473684210526316,0.05,18,-0.13251151715042184,-0.123267789893611,observed-comparison,equilibrium_files,0.0,-0.1539127745220467,-0.11003386363965688
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x__mean_w9,-0.05854989175600302,0.06289473684210525,0.05,17,-0.15541612190189127,-0.14288434717004056,observed-comparison,equilibrium_files,0.0,-0.18043584380086694,-0.1304085990687874
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x__mean_w25,-0.0789021712197507,0.07605263157894737,0.05,17,-0.19475313114193651,-0.1840498390857759,observed-comparison,equilibrium_files,0.0,-0.22584689990418005,-0.16061707570798012
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p2,-0.051103552509356456,0.06184210526315789,0.05,17,-0.13250413606782424,-0.12335191507045386,observed-comparison,equilibrium_files,0.0,-0.1539320326379848,-0.11029104622910423
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p2__mean_w9,-0.0587812514358018,0.06263157894736843,0.05,17,-0.15642037244716409,-0.14418670238284362,observed-comparison,equilibrium_files,0.0,-0.18128540799521353,-0.13185627113081502
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p2__mean_w25,-0.07901331187882024,0.0786842105263158,0.05,17,-0.1980285921868698,-0.18676451723462725,observed-comparison,equilibrium_files,0.0,-0.23068694544907586,-0.16277509692055966
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p3,-0.051103552509356456,0.06184210526315789,0.05,17,-0.12983516005358317,-0.12335191507045386,observed-comparison,equilibrium_files,0.0,-0.1510710823670915,-0.10868671213640549
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p3__mean_w9,-0.059211067311363906,0.06289473684210527,0.05,17,-0.15553213535210642,-0.14559390786055054,observed-comparison,equilibrium_files,0.0,-0.1809281084183124,-0.1308540245344143
2864601_0.437,2864601_0.437:u000,unstable,compression_abs_grad_x_p3__mean_w25,-0.07812909839564175,0.07973684210526315,0.05,17,-0.1995754422783363,-0.18837661568694736,observed-comparison,equilibrium_files,0.0,-0.23249423489833201,-0.16392254448563343
