member_id,unit_id,exemplar_rank,row_id,equilibrium_file,activation_center_position,activation,cluster,alignment_operation,receptive_field_offsets,validity_tag
2864601_0.371,2864601_0.371:u001,16,337,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000085.h5,3,0.9599377512931824,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,1,40915,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000658.h5,31,4.706269264221191,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,2,43112,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001208.h5,4,3.8095147609710693,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,3,65373,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000375.h5,33,3.7973392009735107,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,4,65084,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000303.h5,21,3.6045820713043213,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,5,89256,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001097.h5,64,3.405916452407837,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,6,75989,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003031.h5,11,3.366429328918457,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,7,83955,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000365.h5,68,3.2682621479034424,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,8,90002,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001288.h5,65,3.2206404209136963,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,9,89950,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001274.h5,65,3.161494255065918,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,10,89124,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001064.h5,66,3.129521369934082,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,11,79910,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000163.h5,31,3.109618663787842,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,12,89374,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001127.h5,21,3.068704605102539,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,13,49487,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002802.h5,8,2.993739604949951,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,14,63901,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000007.h5,9,2.9606435298919678,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,15,30584,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001275.h5,62,2.940335988998413,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u002,16,69892,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001506.h5,51,2.9360063076019287,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,1,87710,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000707.h5,69,17.591428756713867,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,2,85974,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000269.h5,0,14.858195304870605,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,3,83025,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000319.h5,13,13.563372611999512,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,4,68768,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001225.h5,73,11.989152908325195,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,5,77636,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000049.h5,25,11.352300643920898,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,6,93018,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002042.h5,11,9.829658508300781,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,7,8376,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002106.h5,68,9.626269340515137,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,8,56446,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001343.h5,1,9.435368537902832,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,9,91816,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001741.h5,1,9.189018249511719,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,10,78056,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000070.h5,19,8.77686882019043,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,11,87702,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000705.h5,66,8.325583457946777,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,12,21287,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002148.h5,71,8.290243148803711,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,13,61878,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002701.h5,30,7.964141845703125,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,14,53811,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000684.h5,1,7.293410778045654,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,15,67498,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000907.h5,74,6.623158931732178,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u003,16,87885,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000752.h5,64,6.259941577911377,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,1,86819,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000482.h5,45,10.888999938964844,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,2,76264,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003100.h5,53,10.326804161071777,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,3,23080,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002596.h5,63,10.30541706085205,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,4,53785,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000677.h5,50,10.27805233001709,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,5,52065,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000247.h5,39,10.033287048339844,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,6,52349,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000318.h5,56,9.903020858764648,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,7,55161,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001021.h5,60,9.74509048461914,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,8,58144,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001767.h5,42,9.555682182312012,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,9,63228,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003039.h5,54,9.519262313842773,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,10,2004,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000504.h5,54,9.5087308883667,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,11,62677,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002901.h5,63,9.285797119140625,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,12,51173,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000024.h5,57,9.037732124328613,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,13,138,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000034.h5,33,8.871725082397461,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,14,63005,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002983.h5,55,8.755020141601562,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,15,62521,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002862.h5,71,8.53177547454834,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u004,16,56933,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001464.h5,44,8.39981746673584,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,1,58253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001795.h5,13,13.5494384765625,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,2,61728,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002664.h5,0,10.005890846252441,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,3,84448,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000390.h5,27,9.805242538452148,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,4,57550,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001619.h5,6,8.459381103515625,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,5,97850,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003250.h5,37,8.234108924865723,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,6,69892,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001506.h5,17,8.104693412780762,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,7,84142,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000375.h5,37,8.04500961303711,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,8,81328,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000233.h5,63,7.950539588928223,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,9,67637,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000942.h5,22,7.828586101531982,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,10,97829,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003245.h5,0,7.699946403503418,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,11,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,10,7.54072904586792,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,12,81193,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000227.h5,4,7.237224102020264,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,13,90814,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001491.h5,10,7.172937393188477,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,14,68139,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001067.h5,19,7.02493953704834,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,15,67179,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000827.h5,24,6.992036819458008,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u005,16,30783,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001325.h5,11,6.917168140411377,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,1,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,33,9.464521408081055,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,2,23144,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002612.h5,11,6.904529094696045,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,3,13625,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000226.h5,44,5.360878944396973,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,4,67274,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000851.h5,36,3.9672553539276123,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,5,77750,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000054.h5,1,3.4873275756835938,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,6,17316,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001151.h5,0,2.7801554203033447,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,7,32975,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001873.h5,48,2.6529572010040283,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,8,79054,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000120.h5,78,2.4533607959747314,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,9,2545,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000641.h5,43,2.367295265197754,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,10,77086,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000021.h5,53,2.287240743637085,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,11,82913,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000313.h5,63,2.2711362838745117,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,12,93143,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002073.h5,43,2.013362169265747,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,13,89666,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001203.h5,71,1.896918535232544,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,14,1267,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000319.h5,75,1.882619023323059,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,15,83681,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000351.h5,61,1.7484395503997803,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u008,16,6232,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001568.h5,4,1.704196572303772,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,1,85459,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000140.h5,32,11.357818603515625,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,2,86263,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000342.h5,63,11.173789978027344,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,3,85553,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000164.h5,0,10.665903091430664,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,4,2023,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000509.h5,72,10.564645767211914,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,5,21159,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002116.h5,33,10.061497688293457,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,6,37048,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002891.h5,1,9.797207832336426,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,7,77437,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000038.h5,32,9.5047607421875,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,8,1392,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000350.h5,3,9.449370384216309,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
