target_kind,target_id,regime,rows,held_out_r2,held_out_mse,bias_formula_minus_target,residual_std,split_unit,model,model_version,estimand,canonical_function,validity_tag
bottleneck_unit,2864601_0.437:u008,unstable,760,0.772152718341531,0.08996147352242541,0.014330159719301273,0.2995932576758775,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u009,all,1000,0.7821252641092649,0.009949380032389226,0.0013970356403381551,0.09973679523530346,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u009,stable_or_near_floor,240,0.7891252598408115,0.016499952057195743,-0.0037498719205598116,0.12839739295552358,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u009,unstable,760,0.7751668963200302,0.007880778340345061,0.003022374870095408,0.08872228350583451,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u000,all,1000,0.5549441738633581,1.5115939017266182,-0.001455748642622268,1.2294680892656416,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u000,stable_or_near_floor,240,0.6040216934178633,1.2395007313288666,-0.022787792390469894,1.113095435192704,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u000,unstable,760,0.5373782250742691,1.597518060799592,0.005280686225119094,1.2639185793209087,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u001,all,1000,0.044080162259993116,0.002241411890481964,-0.00018583045447259484,0.04734318702331049,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u001,stable_or_near_floor,240,0.06825853529028802,0.0011330112657563407,0.003075773045796218,0.03351941058442248,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.371:u001,unstable,760,0.039575848813083625,0.0025914331403953193,-0.001215810507189063,0.05089159994739729,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
